Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments,Concatenated value
Spring,3/26/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1364,0.0115,15.686,0.3565,5.592059,5,241.2,31,10,12,Spring-London-Collection
Spring,3/26/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1405.6,0.009,12.6504,1.0465,13.2386436,2,51.6,44,15,6,Spring-London-Discount
Spring,3/26/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1856.2,0.0057,10.58034,0.82,8.6758788,2,156,84,18,1,Spring-London-Collection
Spring,3/26/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1191.4,0.005,5.957,0.32,1.90624,2,92,41,4,1,Spring-London-Discount
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1677.4,0.0138,23.14812,0.2875,6.6550845,2,115.584,29,25,12,Spring-Manchester-Collection
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1539.2,0.0129,19.85568,1.4835,29.45590128,7,134.4,95,5,4.5,Spring-Manchester-Discount
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1668.2,0.0132,22.02024,0.72,15.8545728,2,82.32,82,14,0,Spring-Manchester-Collection
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1796.8,0.0134,24.07712,1.5,36.11568,3,147,110,18,0,Spring-Manchester-Discount
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1447.2,0.01694,24.515568,0.23,5.63858064,4,45.6,61,1,4.5,Spring-Manchester-Collection
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,692,0.01595,11.0374,1.357,14.9777518,1,46.8,65,13,12,Spring-Manchester-Discount
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2086.2,0.01606,33.504372,0.04,1.34017488,5,82.6,37,18,8,Spring-Manchester-Collection
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1256.6,0.01507,18.936962,1.85,35.0333797,6,390,64,18,6,Spring-Manchester-Discount
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1270.4,0.0137,17.40448,0.1265,2.20166672,3,93.6,52,7,10.5,Spring-Manchester-Collection
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,910.4,0.0111,10.10544,1.173,11.85368112,4,230.4,15,12,1.5,Spring-Manchester-Discount
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1846.2,0.0076,14.03112,1.01,14.1714312,2,92,70,16,2,Spring-Manchester-Collection
Spring,3/26/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1633,0.0023,3.7559,0.88,3.305192,5,370,25,9,4,Spring-Manchester-Discount
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1472.2,0.0198,29.14956,0.322,9.38615832,4,24.96,59,12,3,Spring-Birmingham-Collection
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,827.6,0.0163,13.48988,0.4255,5.73994394,3,86.016,68,8,9,Spring-Birmingham-Discount
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1659.8,0.0111,18.42378,0.18,3.3162804,4,56,43,22,6,Spring-Birmingham-Collection
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1997.4,0.0103,20.57322,1.51,31.0655622,0,1.6,60,0,3,Spring-Birmingham-Discount
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,805.6,0.0132,10.63392,0.0115,0.12229008,4,289.8,33,2,6,Spring-Birmingham-Collection
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,740,0.01386,10.2564,0.6555,6.7230702,6,403.2,84,0,12,Spring-Birmingham-Discount
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1801.4,0.011,19.8154,0.33,6.539082,3,0,1,4,8,Spring-Birmingham-Collection
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,1481.2,0.01111,16.456132,1.64,26.98805648,7,462,86,18,4,Spring-Birmingham-Discount
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,536.4,0.0175,9.387,0.1495,1.4033565,7,186,38,6,3,Spring-Birmingham-Collection
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,573.6,0.0102,5.85072,0.0575,0.3364164,4,81.6,54,8,1.5,Spring-Birmingham-Discount
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,1669.2,0.0099,16.52508,0.97,16.0293276,4,256,13,6,1,Spring-Birmingham-Collection
Spring,3/27/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,1798.6,0.0031,5.57566,0.09,0.5018094,4,308,56,15,1,Spring-Birmingham-Discount
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1612.4,0.0192,30.95808,1.0465,32.39763072,1,141.792,35,9,13.5,Spring-London-Collection
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1264.4,0.014,17.7016,0.8625,15.26763,8,164.64,85,8,7.5,Spring-London-Discount
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,1953,0.0112,21.8736,0.22,4.812192,2,48.16,52,36,10,Spring-London-Collection
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,2125.6,0.0099,21.04344,0.48,10.1008512,7,0.8,102,16,3,Spring-London-Discount
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1699.4,0.0209,35.51746,0.5865,20.83099029,5,127.68,34,8,9,Spring-London-Collection
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1171.4,0.01672,19.585808,0.9775,19.14512732,2,122.4,64,5,6,Spring-London-Discount
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1544.6,0.0121,18.68966,0.16,2.9903456,3,154,8,2,8,Spring-London-Collection
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,2045.8,0.00924,18.903192,1.33,25.14124536,7,553,103,22,6,Spring-London-Discount
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1698.8,0.0129,21.91452,1.081,23.68959612,2,40.8,52,1,1.5,Spring-London-Collection
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1585.4,0.0129,20.45166,0.4945,10.11334587,5,180,70,8,7.5,Spring-London-Discount
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1760.8,0.0108,19.01664,0.65,12.360816,0,0,32,18,3,Spring-London-Collection
Spring,3/27/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1329.4,0.0091,12.09754,0.11,1.3307294,1,51,55,16,2,Spring-London-Discount
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1505.8,0.0172,25.89976,1.127,29.18902952,2,84.672,74,7,4.5,Spring-Manchester-Collection
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1211.2,0.0157,19.01584,0.6555,12.46488312,6,218.4,46,2,12,Spring-Manchester-Discount
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2293,0.0126,28.8918,0.86,24.846948,2,35.28,47,14,3,Spring-Manchester-Collection
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1418.4,0.0074,10.49616,0.51,5.3530416,7,39.9,94,21,2,Spring-Manchester-Discount
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,922.8,0.01628,15.023184,0.0115,0.172766616,8,137.76,0,1,15,Spring-Manchester-Collection
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,684.2,0.02079,14.224518,2.0585,29.2811703,7,302.4,88,10,6,Spring-Manchester-Discount
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2342.6,0.01166,27.314716,0.18,4.91664888,5,50.4,19,4,9,Spring-Manchester-Collection
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1604.4,0.01331,21.354564,0.79,16.87010556,3,177,64,2,8,Spring-Manchester-Discount
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1209.2,0.0109,13.18028,0.1035,1.36415898,6,312,44,2,3,Spring-Manchester-Collection
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,617,0.0095,5.8615,1.0005,5.86443075,5,182.4,45,9,3,Spring-Manchester-Discount
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1386.2,0.0087,12.05994,0.64,7.7183616,1,54,19,4,2,Spring-Manchester-Collection
Spring,3/27/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1180.4,0.0042,4.95768,0.73,3.6191064,1,65,26,15,4,Spring-Manchester-Discount
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1356,0.0114,15.4584,1.2535,19.3771044,1,35.52,33,1,10.5,Spring-Birmingham-Collection
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,856.8,0.0117,10.02456,0.391,3.91960296,7,127.008,41,5,1.5,Spring-Birmingham-Discount
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1354.2,0.0105,14.2191,0,0,3,43.2,32,28,2,Spring-Birmingham-Collection
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1937.8,0.0063,12.20814,0.81,9.8885934,6,22.4,52,6,0,Spring-Birmingham-Discount
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1405.2,0.0187,26.27724,0.4715,12.38971866,8,131.04,10,3,7.5,Spring-Birmingham-Collection
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,999,0.01133,11.31867,1.6675,18.87388223,6,302.4,56,6,0,Spring-Birmingham-Discount
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,2137,0.01133,24.21221,0.69,16.7064249,4,119,7,3,1,Spring-Birmingham-Collection
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,1319,0.00572,7.54468,1.59,11.9960412,3,225,53,3,1,Spring-Birmingham-Discount
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,541.4,0.0097,5.25158,0.9545,5.01263311,3,86.4,17,1,4.5,Spring-Birmingham-Collection
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,553.4,0.0073,4.03982,0.1495,0.60395309,8,511.2,1,3,4.5,Spring-Birmingham-Discount
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,1300.6,0.0056,7.28336,0.64,4.6613504,1,44,48,3,0,Spring-Birmingham-Collection
Spring,3/28/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,1431.4,0.0073,10.44922,0.99,10.3447278,2,150,36,6,4,Spring-Birmingham-Discount
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1574.6,0.0206,32.43676,0.115,3.7302274,3,80.64,13,9,4.5,Spring-London-Collection
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1153.6,0.0103,11.88208,1.0235,12.16130888,6,88.704,61,2,12,Spring-London-Discount
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2247,0.0107,24.0429,0.8,19.23432,6,40.8,65,22,4,Spring-London-Collection
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1778.4,0.0148,26.32032,0.72,18.9506304,7,4.8,56,15,6,Spring-London-Discount
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1359.2,0.02211,30.051912,1.0925,32.83171386,7,138.6,37,3,16.5,Spring-London-Collection
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1108.4,0.01771,19.629764,0.9775,19.18809431,5,348,84,5,15,Spring-London-Discount
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,1547.2,0.011,17.0192,0.26,4.424992,7,156.8,14,12,10,Spring-London-Collection
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1578.4,0.01001,15.799784,1.32,20.85571488,5,360,125,12,3,Spring-London-Discount
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1403.6,0.0134,18.80824,0.483,9.08437992,4,255.6,28,8,4.5,Spring-London-Collection
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,642.6,0.0147,9.44622,0.943,8.90778546,6,198,51,14,9,Spring-London-Discount
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1531.2,0.0126,19.29312,0.46,8.8748352,0,0,71,9,6,Spring-London-Collection
Spring,3/28/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2082.8,0.0079,16.45412,0.18,2.9617416,2,84,32,18,3,Spring-London-Discount
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1633,0.0113,18.4529,0.5865,10.82262585,3,216.384,65,1,9,Spring-Manchester-Collection
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1012.8,0.0198,20.05344,0.966,19.37162304,7,166.32,76,1,1.5,Spring-Manchester-Discount
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2610.2,0.0102,26.62404,0.81,21.5654724,1,68.32,64,10,1,Spring-Manchester-Collection
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1441.6,0.005,7.208,0.6,4.3248,7,168,102,3,6,Spring-Manchester-Discount
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1018.4,0.02046,20.836464,0.3335,6.948960744,4,124.32,4,5,7.5,Spring-Manchester-Collection
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,656.6,0.01441,9.461606,1.081,10.22799609,3,140.4,58,6,4.5,Spring-Manchester-Discount
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1271.4,0.01111,14.125254,0.99,13.98400146,8,43.4,19,15,4,Spring-Manchester-Collection
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1736.2,0.01177,20.435074,0.43,8.78708182,5,290,104,22,3,Spring-Manchester-Discount
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1280.2,0.0188,24.06776,1.265,30.4457164,7,318,11,2,1.5,Spring-Manchester-Collection
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,559.2,0.0098,5.48016,0.0115,0.06302184,8,568.8,56,1,0,Spring-Manchester-Discount
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1189.2,0.0088,10.46496,0.93,9.7324128,3,225,58,10,2,Spring-Manchester-Collection
Spring,3/28/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1982,0.0078,15.4596,0.07,1.082172,6,420,47,10,0,Spring-Manchester-Discount
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,904,0.0128,11.5712,1.3225,15.302912,5,10.56,22,18,7.5,Spring-Birmingham-Collection
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,919.2,0.0166,15.25872,2.231,34.04220432,5,146.496,26,4,1.5,Spring-Birmingham-Discount
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,1214.8,0.0117,14.21316,0.73,10.3756068,2,19.2,20,20,5,Spring-Birmingham-Collection
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1107.2,0.0069,7.63968,1.66,12.6818688,4,171.36,47,4,4,Spring-Birmingham-Discount
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1453.8,0.01232,17.910816,1.012,18.12574579,3,164.64,5,0,12,Spring-Birmingham-Collection
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,534.6,0.01727,9.232542,1.058,9.768029436,7,260.4,78,4,10.5,Spring-Birmingham-Discount
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1132.4,0.01111,12.580964,1.06,13.33582184,7,75.6,10,3,0,Spring-Birmingham-Collection
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,1715.2,0.00891,15.282432,0.9,13.7541888,1,45,101,10,1,Spring-Birmingham-Discount
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,731.2,0.0127,9.28624,1.219,11.31992656,2,67.2,44,1,3,Spring-Birmingham-Collection
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,873.4,0.0138,12.05292,1.1155,13.44503226,7,336,46,7,1.5,Spring-Birmingham-Discount
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,1654.4,0.0073,12.07712,0.56,6.7631872,3,240,19,4,4,Spring-Birmingham-Collection
Spring,3/29/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,1426.2,0.0048,6.84576,0.32,2.1906432,2,148,22,3,2,Spring-Birmingham-Discount
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1587.8,0.0118,18.73604,0.253,4.74021812,4,60.48,55,16,4.5,Spring-London-Collection
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1635.6,0.0104,17.01024,0.483,8.21594592,7,120.96,61,9,3,Spring-London-Discount
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2325.4,0.0125,29.0675,0.42,12.20835,5,2.4,48,6,10,Spring-London-Collection
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,1962.6,0.0138,27.08388,1.22,33.0423336,7,8.8,89,15,4,Spring-London-Discount
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1070.6,0.01727,18.489262,1.0005,18.49850663,4,124.32,6,2,15,Spring-London-Collection
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1642.4,0.01496,24.570304,0.897,22.03956269,1,66,74,9,18,Spring-London-Discount
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2687.6,0.01738,46.710488,0.19,8.87499272,6,51.1,38,8,5,Spring-London-Collection
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,1272.4,0.01232,15.675968,1.12,17.55708416,2,122,118,6,6,Spring-London-Discount
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1254,0.017,21.318,0.6785,14.464263,6,144,76,9,7.5,Spring-London-Collection
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1530.6,0.0145,22.1937,1.173,26.0332101,6,278.4,56,11,1.5,Spring-London-Discount
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,2533.4,0.0105,26.6007,0.38,10.108266,2,98,82,8,4,Spring-London-Collection
Spring,3/29/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1984.8,0.0011,2.18328,0.51,1.1134728,1,75,37,10,9,Spring-London-Discount
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1441,0.0199,28.6759,0.483,13.8504597,6,50.4,63,13,6,Spring-Manchester-Collection
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1202.4,0.011,13.2264,1.38,18.252432,7,42,53,16,6,Spring-Manchester-Discount
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2047.8,0.0098,20.06844,1.07,21.4732308,3,77.84,70,15,0,Spring-Manchester-Collection
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1527.2,0.0104,15.88288,0.62,9.8473856,6,303.8,73,9,3,Spring-Manchester-Discount
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1071.6,0.01353,14.498748,0.253,3.668183244,6,52.08,24,2,12,Spring-Manchester-Collection
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1086.6,0.0132,14.34312,1.6675,23.9171526,5,264,76,11,9,Spring-Manchester-Discount
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1952.6,0.01529,29.855254,0.44,13.13631176,7,206.5,47,9,4,Spring-Manchester-Collection
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,2074.4,0.01111,23.046584,1.26,29.03869584,1,80,91,22,9,Spring-Manchester-Discount
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1112.4,0.0186,20.69064,0.253,5.23473192,5,355.2,66,1,0,Spring-Manchester-Collection
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,905.2,0.0104,9.41408,0.115,1.0826192,5,162,56,2,4.5,Spring-Manchester-Discount
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1984.4,0.0072,14.28768,0.12,1.7145216,1,63,18,14,2,Spring-Manchester-Collection
Spring,3/29/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1035.2,0.0079,8.17808,0.68,5.5610944,2,146,68,3,3,Spring-Manchester-Discount
Spring,3/30/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1424.2,0.0162,23.07204,0.667,15.38905068,3,52.416,34,4,3,Spring-Birmingham-Collection
Spring,3/30/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,770.2,0.0111,8.54922,2.0125,17.20530525,2,111.552,35,6,1.5,Spring-Birmingham-Discount
Spring,3/30/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2106,0.013,27.378,0.6,16.4268,1,37.6,28,22,2,Spring-Birmingham-Collection
Spring,3/30/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1816.6,0.0071,12.89786,1.18,15.2194748,5,72.8,32,8,7,Spring-Birmingham-Discount
Spring,3/30/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1364.2,0.01386,18.907812,0.322,6.088315464,5,120.96,3,0,15,Spring-Birmingham-Collection
Spring,3/30/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,1186.8,0.01573,18.668364,2.3,42.9372372,1,46.8,49,7,3,Spring-Birmingham-Discount
Spring,3/30/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1574,0.01133,17.83342,0.36,6.4200312,3,204.4,29,4,9,Spring-Birmingham-Collection
Spring,3/30/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,677.6,0.01177,7.975352,0.44,3.50915488,5,225,72,3,2,Spring-Birmingham-Discount
Spring,3/30/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,661.6,0.0138,9.13008,1.2765,11.65454712,2,62.4,6,4,1.5,Spring-Birmingham-Collection
